time_s,x_m,y_m,nearest_index,error_m
0.00017195600230479613,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.0006856520049041137,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.0014990370036684908,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.001966160001757089,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.003161488006298896,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.003661953000118956,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.004778584006999154,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.005197495003812946,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.006241652001335751,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.006663726002443582,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.007670082006370649,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.00834332100203028,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.009461739005928393,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.009873213006358128,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.010875269006646704,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.01127123100013705,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.018610604005516507,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.019110085006104782,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.02016780700068921,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.020631995001167525,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.021735247006290592,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.02216377400327474,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.023197884002001956,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.02347326100425562,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.024368955004320014,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.02567917900159955,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.02608628400048474,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.027101700005005114,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.028108468002756126,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.028495764003309887,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.029530956002417952,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.030538174003595486,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.03153365300386213,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.0326040810032282,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.03378507600427838,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.034206375006760936,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.03532001500570914,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.03634807200432988,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.0367507300034049,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.037633394000295084,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.03831502899993211,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.03898376600409392,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.03961724000691902,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.03987534300540574,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.04061505600111559,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.04143038800248178,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.04225546200177632,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.04296079200139502,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.0435906700004125,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.04465929700381821,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.04507664200355066,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.046078134000708815,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.047088699000596534,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.048089455005538184,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.049282809006399475,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.05037311000342015,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.05081037800118793,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.051818756001011934,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.052915892003511544,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.05330791900632903,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.05435615300666541,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.05537466300302185,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.05728609700599918,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.05771485000150278,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.05877003400382819,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.05980951100355014,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.06019960500270827,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.061210885003674775,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.06222313600301277,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.06407889600086492,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.06647238400182687,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.06691752100596204,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.0679666990035912,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.06839116000628565,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.06943435100401985,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.07039997399988351,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.07137836400215747,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.0724863070063293,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.07359654500032775,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.0745980120045715,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.07554958000400802,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.07653933900292031,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.07754436300456291,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.07849870300560724,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.07947807700111298,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
0.08045744400442345,0.2988933347096148,0.5926083999999949,0,0.0003645347096148388
